Iain Stewart; 1964; Scotland; University of Bristol
Karen Uhlenbeck; 1942; United States; Brandeis University
Kelly D. Brownell; 1951; United States; Rutgers University
Mary K Gaillard; 1939; United States; University of Paris
Kelly D. Brownell; 1951; United States; Brown University
Robert Brode; 1900; United States; California Institute of Technology
Alfred G. Knudson; 1922; United States; California Institute of Technology
Harold J. Berman; 1918; United States; Dartmouth College
Einar Hille; 1894; United States; Stockholm University
Robert Resnick; 1923; United States; Johns Hopkins University
Gene Grossman; 1955; United States; Massachusetts Institute of Technology
Heidi Hammel; 1960; United States; Massachusetts Institute of Technology
Jon Kleinberg; 1971; United States; Massachusetts Institute of Technology
Jacob Lurie; 1977; United States; Massachusetts Institute of Technology
Samuel Wagstaff; 1945; United States; Massachusetts Institute of Technology
Jack Souther; 1924; United States; Princeton University
Phillip Griffiths; 1938; United States; Princeton University
William L. Jorgensen; 1949; United States; Princeton University
David M. Ludlum; 1910; United States; Princeton University
Hurd Willett; 1903; United States; Princeton University
Kelly D. Brownell; 1951; United States; Purdue University
Louis E. Brus; 1943; United States; Rice University
Edward Brinton; 1924; United States; University of California
Robert Kraft; 1927; United States; University of California, Berkeley
David M. Ludlum; 1910; United States; University of California, Berkeley
William Roush; 1952; United States; University of California, Los Angeles
Marshall Rosenbluth; 1927; United States; University of Chicago
Burton Edward Livingston; 1875; United States; University of Chicago
Francis Clark Howell; 1925; United States; University of Chicago
Robert Kraft; 1927; United States; University of Washington
Donald H. Owings; 1938; United States; University of Washington
Gene Grossman; 1955; United States; Yale University
Harold J. Berman; 1918; United States; Yale University
Walter O. Snelling; 1880; United States; Yale University
Jon Kleinberg; 1971; United States; Cornell University
Samuel Wagstaff; 1945; United States; Cornell University
David Dahlin; 1917; United States; University of South Dakota
Norman Shumway; 1923; United States; Baylor University
Louis E. Brus; 1943; United States; Columbia University
Bernard Dwork; 1923; United States; Columbia University
Harvey Goldschmid; 1940; United States; Columbia University
Alfred G. Knudson; 1922; United States; Columbia University
Alexander Fleck; 1889; Scotland; University of Glasgow
John Wishart; 1898; Scotland; University of Cambridge
John Wishart; 1898; Scotland; University of Edinburgh
Bertram Windle; 1858; Staffordshire; Trinity College, Dublin
Marcela Carena; 1962; Argentina; University of Hamburg
Luis Caffarelli; 1948; Argentina; University of Buenos Aires
Georg Gottlob; 1956; Austria; Vienna University of Technology
Gilbert Stork; 1921; Belgium; University of Florida
Frank Spedding; 1902; Canada; University of Michigan
John Cunningham McLennan; 1867; Canada; University of Toronto
James Hillier; 1915; Canada; University of Toronto
Louis Nirenberg; 1925; Canada; McGill University
Yves Fortier; 1914; Canada; McGill University
Louis Nirenberg; 1925; Canada; New York University
Yves Fortier; 1914; Canada; Laval University
Jovan Karamata; 1902; Croatia; University of Belgrade
Gernot Zippe; 1917; Czech Republic; University of Vienna
Bernard Amadei; 1954; France; University of Toronto
Rosi Sexton; 1977; France; University of Cambridge
Georges Reeb; 1920; France; University of Strasbourg
Stefan Th. Gries; 1970; Germany; University of Hamburg
Rolf Landauer; 1927; Germany; Harvard University
Karl Otto Christe; 1936; Germany; University of Stuttgart
Friedrich Engel; 1861; Germany; Humboldt University of Berlin
David Milstein; 1947; Germany; Hebrew University of Jerusalem
Friedrich Engel; 1861; Germany; Leipzig University
Alwin Reinhold Korselt; 1864; Germany; Leipzig University
Alwin Mittasch; 1869; Germany; Leipzig University
Rolf Landauer; 1927; Germany; Stuyvesant High School
Elisabeth S. Vrba; 1942; Germany; University of Cape Town
Albert Adu Boahen; 1932; Ghana; University of Ghana
Albert Adu Boahen; 1932; Ghana; SOAS, University of London
Marcel Grossmann; 1878; Hungary; University of Zurich
Alladi Ramakrishnan; 1923; India; Tata Institute of Fundamental Research
Anil Kakodkar; 1943; India; Ruparel College
Ali Khademhosseini; 1975; Iran; University of Toronto
Gustavo Colonnetti; 1886; Italy; Polytechnic University of Turin
Masatoshi Nei; 1931; Japan; University of Miyazaki
Masatoshi Nei; 1931; Japan; Kyoto University
Hendrik Lenstra; 1949; Netherlands; University of Amsterdam
Bert Broer; 1916; Netherlands; University of Amsterdam
Yash Pal; 1919; Pakistan; Panjab University, Chandigarh
Imtiaz Gilani; 1947; Pakistan; Asian Institute of Technology
Carlos Monge Medrano; 1884; Peru; National University of San Marcos
Friedrich-Wilhelm Semmler; 1860; Poland; University of Strasbourg
Theodor Ionescu; 1899; Romania; Paris-Sorbonne University
Nicolae Popescu; 1937; Romania; University of Bucharest
Theodor Ionescu; 1899; Romania; University of Bucharest
Yuri Leonidovich; 1945; Russia; Ural State Technical University
George Alexandrovic Ostrogorsky; 1902; Russia; Heidelberg University
Basil Schonland; 1896; South Africa; Rhodes University
Basil Schonland; 1896; South Africa; Gonville and Caius College, Cambridge
Nikolai Chebotaryov; 1894; Ukraine; Taras Shevchenko National University of Kyiv
Edward Eduard; 1911; Ukraine; Lviv University
Eduard Eduard; 1911; Ukraine; Lviv University
Kofler Eduard; 1911; Ukraine; Lviv University
Edward Kofler; 1911; Ukraine; Lviv University
Eduard Kofler; 1911; Ukraine; Lviv University
Kofler Kofler; 1911; Ukraine; Lviv University
Alexander Fleck; 1889; United Kingdom; University of Glasgow
John Pendlebury; 1904; United Kingdom; University of Cambridge
John Wishart; 1898; United Kingdom; University of Cambridge
Rosi Sexton; 1977; United Kingdom; University of Cambridge
Alan Baker; 1939; United Kingdom; University of Cambridge
John Wishart; 1898; United Kingdom; University of Edinburgh
John Pendlebury; 1904; United Kingdom; Winchester College
John Bertrand Gurdon; 1933; United Kingdom; Christ Church, Oxford
Ioan Mackenzie James; 1928; United Kingdom; St Paul's School, London
Ioan Mackenzie James; 1928; United Kingdom; The Queen's College, Oxford
Bertram Windle; 1858; United Kingdom; Trinity College, Dublin
Wesley R. Elsberry; 1960; United States; University of Florida
Karen Uhlenbeck; 1942; United States; University of Michigan
Burton Edward Livingston; 1875; United States; University of Michigan
Walter O. Snelling; 1880; United States; Harvard University
William L. Jorgensen; 1949; United States; Harvard University
William Roush; 1952; United States; Harvard University
Marshall Rosenbluth; 1927; United States; Harvard University
Francis Birch; 1903; United States; Harvard University
Charles Bradfield Jr. Morrey; 1907; United States; Harvard University
Walter O. Snelling; 1880; United States; George Washington University
Hurd Willett; 1903; United States; George Washington University
Jacob Lurie; 1977; United States; Harvard College
Charles Bradfield Jr. Morrey; 1907; United States; Master of Arts
Norman Shumway; 1923; United States; Tarleton State University
Harvey Goldschmid; 1940; United States; Columbia Law School
Edward Brinton; 1924; United States; Haverford College
Marshall Rosenbluth; 1927; United States; Stuyvesant High School
Jack Souther; 1924; United States; University of British Columbia
Gordon Morgan Holmes; 1876; Republic of Ireland; Trinity College, Dublin
Arthur Richard Newton; 1951; Australia; University of Melbourne
Samuel L. Braunstein; 1961; Australia; University of Melbourne
Pattie Maes; 1961; Belgium; Vrije Universiteit Brussel
Anil Kakodkar; 1943; India; Veermata Jijabai Technological Institute
Anil Kakodkar; 1943; India; University of Mumbai
Alladi Ramakrishnan; 1923; India; University of Madras
Gustavo Colonnetti; 1886; Italy; University of Turin
Giovanni Battista Grassi; 1854; Italy; University of Pavia
Akira Fujishima; 1942; Japan; University of Tokyo
Phillip Griffiths; 1938; United States; Wake Forest University
Norman Shumway; 1923; United States; University of Minnesota
Robert Brode; 1900; United States; Whitman College
Henry Augustus Pilsbry; 1862; United States; University of Iowa
Norman Shumway; 1923; United States; Vanderbilt University
William Maddock Bayliss; 1860; England; University College London
Roger Blandford; 1949; Lincolnshire; St John's College, Cambridge
Roger Blandford; 1949; Lincolnshire; California Institute of Technology
Ian Frazer; 1953; Scotland; Bachelor of Medicine, Bachelor of Surgery
Mike Develin; 1980; Australia; University of California, Berkeley
Lorella Jones; 1943; Canada; California Institute of Technology
Merton Williams; 1883; Canada; Yale University
William George MacCallum; 1874; Canada; Johns Hopkins School of Medicine
Thorkild Jakobsen; 1904; Denmark; University of Chicago
Felix Otto; 1966; Germany; University of Bonn
Demetrios Christodoulou; 1951; Greece; Princeton University
Alexander Christakis; 1937; Greece; Yale University
Zvi Galil; 1947; Israel; Cornell University
Eugenio Elia Levi; 1883; Italy; Scuola Normale Superiore di Pisa
Veniamin Kagan; 1869; Lithuania; Odessa University
Dirk Polder; 1919; Netherlands; Leiden University
Nicholas Georgescu-Roegen; 1906; Romania; Paris Institute of Statistics
Nicholas Georgescu-Roegen; 1906; Romania; University College London
Miron Nicolescu; 1903; Romania; University of Paris
Nikolai Konstantinovich Kolstov; 1872; Russia; Moscow State University
Sergey Borisovich Stechkin; 1920; Russia; Moscow State University
Mikhail Kryukov; 1932; Russia; Peking University
Jordi Folch Pi; 1911; Spain; University of Barcelona
Peter Nordin; 1965; Sweden; Chalmers University of Technology
Peter Nordin; 1965; Sweden; University of Gothenburg
Lennart Post; 1884; Sweden; Uppsala University
Hilmi Volkan Demir; 1976; Turkey; Stanford University
Alexander A. Bogomolets; 1881; Ukraine; Odessa University
Christopher Kelk Ingold; 1893; United Kingdom; Imperial College London
Roger Blandford; 1949; United Kingdom; St John's College, Cambridge
William Maddock Bayliss; 1860; United Kingdom; University College London
Keith Usherwood Ingold; 1929; United Kingdom; University of London
Roger Blandford; 1949; United Kingdom; California Institute of Technology
Michael Healy; 1923; United Kingdom; Trinity College, Cambridge
Ian Frazer; 1953; United Kingdom; Bachelor of Medicine, Bachelor of Surgery
Richard Lower; 1929; United States; Amherst College
James R. Houck; 1940; United States; Carnegie Mellon University
Robert H. Burris; 1914; United States; South Dakota State University
Dorothea Klumpke; 1861; United States; University of Paris
Richard Goldstein; 1927; United States; California Institute of Technology
Leonard Herzenberg; 1931; United States; California Institute of Technology
Nancy Andrews; 1958; United States; Massachusetts Institute of Technology
Francis Sears; 1898; United States; Massachusetts Institute of Technology
Michael James Gaffey; 1945; United States; Massachusetts Institute of Technology
Stephen J. Lippard; 1940; United States; Massachusetts Institute of Technology
Joshua Wurman; 1960; United States; Massachusetts Institute of Technology
Joseph Rychlak; 1928; United States; Ohio State University
Gordon Hammes; 1934; United States; Princeton University
Dennis Sullivan; 1941; United States; Princeton University
Russell H. Fazio; 1952; United States; Princeton University
William Thomas Pecora; 1913; United States; Princeton University
Lori Ann Setton; 1962; United States; Princeton University
Richard Goldstein; 1927; United States; Purdue University
Dennis Sullivan; 1941; United States; Rice University
William Ralph Maxon; 1877; United States; Syracuse University
Harold Loesch; 1926; United States; Texas A&M University
James R. Biard; 1931; United States; Texas A&M University
Saul Perlmutter; 1959; United States; University of California, Berkeley
Roger Revelle; 1909; United States; University of California, Berkeley
Herbert S. Gutowsky; 1919; United States; University of California, Berkeley
Joseph Sgro; 1949; United States; University of California, Los Angeles
Bertram Joseph Cohler; 1938; United States; University of Chicago
David Hendricks Bergey; 1860; United States; University of Pennsylvania
Ernest Hilgard; 1904; United States; Yale University
Nancy Andrews; 1958; United States; Yale University
Wilfrid Rall; 1922; United States; Yale University
Richard Lower; 1929; United States; Cornell University
G. William Skinner; 1925; United States; Cornell University
Russell H. Fazio; 1952; United States; Cornell University
James R. Houck; 1940; United States; Cornell University
